house_code,pen_code,category_code,report_date,opening_head,in_head,out_head,internal_out_head,sold_head,dead_head,excel_closing,owner_transfer_head,weaned_out_head,recurred_head,aborted_head,infertile_head,entry_date,birth_date_avg,entry_weight,sex_mix,note
JADON,1-12,,2026-08-14,134,0,0,0,0,0,134,0,0,0,0,0,/,,,수,암55
JADON,1-13,,2026-08-14,220,0,0,0,0,0,220,0,0,0,0,0,8-13,2026-07-23,4.92,암,
JADON,1-14,,2026-08-14,223,0,0,0,0,0,223,0,0,0,0,0,/,,,수,
JADON,1-2,,2026-08-14,130,0,0,0,0,0,130,0,0,0,0,0,/,,,수,
JADON,1-3,,2026-08-14,140,0,0,0,0,0,140,0,0,0,0,0,7-30,2026-07-09,4.8,수,
JADON,1-4,,2026-08-14,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암수,수44
JADON,1-5,,2026-08-14,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암,
JADON,1-6,,2026-08-14,131,0,0,0,0,0,131,0,0,0,0,0,/,,,암,
JADON,1-7,,2026-08-14,131,0,0,0,0,0,131,0,0,0,0,0,/,,,수,
JADON,1-8,,2026-08-14,132,0,0,0,0,0,132,0,0,0,0,0,8-6,2026-07-16,4.9,수,
JADON,1-9,,2026-08-14,131,0,0,0,0,1,130,0,0,0,0,0,/,,,암수,암42
JADON,2-1,,2026-08-14,224,0,0,0,0,0,224,0,0,0,0,0,/,,,암수,암79
JADON,2-10,,2026-08-14,139,0,0,0,0,0,139,0,0,0,0,0,/,,,암,
JADON,2-11,,2026-08-14,140,0,0,0,0,0,140,0,0,0,0,0,/,,,수,
JADON,2-12,,2026-08-14,131,0,0,0,0,0,131,0,0,0,0,0,7-23,2026-07-23,5,암,
JADON,2-13,,2026-08-14,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암,암68
JADON,2-14,,2026-08-14,132,0,0,0,0,0,132,0,0,0,0,0,/,,,암,
JADON,2-2,,2026-08-14,140,0,0,0,0,0,140,0,0,0,0,0,7-9,2026-06-18,5,암,
JADON,2-3,,2026-08-14,124,0,0,0,0,0,124,0,0,0,0,0,/,,,암수,암57
JADON,2-4,,2026-08-14,139,0,0,0,0,0,139,0,0,0,0,0,/,,,수,
JADON,2-5,,2026-08-14,137,0,0,0,0,0,137,0,0,0,0,0,/,,,암,
JADON,2-6,,2026-08-14,152,0,0,0,0,0,152,0,0,0,0,0,/,,,수,
JADON,2-7,,2026-08-14,140,0,0,0,0,1,139,0,0,0,0,0,7-16,2026-06-25,5.4,암,
JADON,2-8,,2026-08-14,129,0,0,0,0,0,129,0,0,0,0,0,/,,,암수,암68
JADON,2-9,,2026-08-14,140,0,0,0,0,0,140,0,0,0,0,0,/,,,수,
JONGBU,,BOAR,2026-08-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,CAND_F,2026-08-14,26,0,0,0,0,0,26,0,0,0,0,0,,,,,
JONGBU,,PREG,2026-08-14,263,0,0,0,0,0,263,0,0,0,0,0,,,,,
JONGBU,,STAY_L,2026-08-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,STAY_S,2026-08-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,WEAN_PIG,2026-08-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
SUNCHI,,CAND_F,2026-08-14,163,0,0,0,0,0,163,0,0,0,0,0,,,,,
SUNCHI,,CAND_M,2026-08-14,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
SUNCHI,,PREG,2026-08-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
SUNCHI,,STAY,2026-08-14,8,0,0,0,0,0,8,0,0,0,0,0,,,,,
SUNCHI,,WEAN_SOW,2026-08-14,60,0,0,0,0,0,60,0,0,0,0,0,,,,,
BUNMAN1,1-1,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-1,SUCK,2026-08-15,144,0,0,0,0,1,143,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-10,FARROW_WAIT,2026-08-15,2,0,0,2,0,0,0,0,0,0,0,0,,,,,
BUNMAN1,1-10,LACT_SOW,2026-08-15,7,2,0,0,0,0,9,0,0,0,0,0,,,,,
BUNMAN1,1-10,SUCK,2026-08-15,89,25,5,0,0,1,108,0,0,0,0,0,,,,,
BUNMAN1,1-2,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-2,SUCK,2026-08-15,117,0,0,0,0,0,117,0,0,0,0,0,,,,,
BUNMAN1,1-3,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-3,SUCK,2026-08-15,122,0,0,0,0,0,122,0,0,0,0,0,,,,,
BUNMAN1,1-4,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-4,SUCK,2026-08-15,120,0,0,0,0,1,119,0,0,0,0,0,,,,,
BUNMAN1,1-5,LACT_SOW,2026-08-15,6,0,0,0,0,0,6,0,0,0,0,0,,,,,
BUNMAN1,1-5,SUCK,2026-08-15,69,0,0,0,0,1,68,0,0,0,0,0,,,,,
BUNMAN1,1-6,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-6,SUCK,2026-08-15,125,10,0,0,0,0,135,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-7,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-7,SUCK,2026-08-15,133,10,0,0,0,1,142,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-8,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-8,SUCK,2026-08-15,160,0,10,0,0,0,150,0,0,0,0,0,,,,,
BUNMAN1,1-9,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-9,SUCK,2026-08-15,162,0,5,0,0,4,153,0,0,0,0,0,,,,,
BUNMAN2,2-10,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-10,SUCK,2026-08-15,127,0,0,0,0,1,126,0,0,0,0,0,,,,,
BUNMAN2,2-6,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-26,,,,
BUNMAN2,2-6,SUCK,2026-08-15,129,0,0,0,0,0,129,0,0,0,0,0,2026-07-26,,,,
BUNMAN2,2-7,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-7,SUCK,2026-08-15,135,0,0,0,0,0,135,0,0,0,0,0,,,,,
BUNMAN2,2-8,LACT_SOW,2026-08-15,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
BUNMAN2,2-8,SUCK,2026-08-15,139,0,0,0,0,0,139,0,0,0,0,0,,,,,
BUNMAN2,2-9,LACT_SOW,2026-08-15,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-9,SUCK,2026-08-15,120,0,0,0,0,0,120,0,0,0,0,0,,,,,
IMSIN1,,CAND_F,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN1,,PREG,2026-08-15,353,0,0,1,0,0,352,0,0,0,1,0,,,,,
IMSIN1,,STAY_S,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,CAND_F,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,PREG,2026-08-15,359,0,0,0,0,0,359,0,0,0,0,0,,,,,
IMSIN2,,STAY_S,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JADON,1-1,,2026-08-15,131,0,0,0,0,0,131,0,0,0,0,0,2026-07-23,2026-07-02,5,암,
JADON,1-10,,2026-08-15,132,0,0,0,0,0,132,0,0,0,0,0,/,,,암,
JADON,1-11,,2026-08-15,132,0,0,0,0,0,132,0,0,0,0,0,7-12,2026-06-11,5,암,
JADON,1-12,,2026-08-15,134,0,0,0,0,0,134,0,0,0,0,0,/,,,수,암55
JADON,1-13,,2026-08-15,220,0,0,0,0,0,220,0,0,0,0,0,8-13,2026-07-23,4.92,암,
JADON,1-14,,2026-08-15,223,0,0,0,0,0,223,0,0,0,0,0,/,,,수,
JADON,1-2,,2026-08-15,130,0,0,0,0,0,130,0,0,0,0,0,/,,,수,
JADON,1-3,,2026-08-15,140,0,0,0,0,0,140,0,0,0,0,0,7-30,2026-07-09,4.8,수,
JADON,1-4,,2026-08-15,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암수,수44
JADON,1-5,,2026-08-15,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암,
JADON,1-6,,2026-08-15,131,0,0,0,0,1,130,0,0,0,0,0,/,,,암,
JADON,1-7,,2026-08-15,131,0,0,0,0,0,131,0,0,0,0,0,/,,,수,
JADON,1-8,,2026-08-15,132,0,0,0,0,0,132,0,0,0,0,0,8-6,2026-07-16,4.9,수,
JADON,1-9,,2026-08-15,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암수,암42
JADON,2-1,,2026-08-15,224,0,0,0,0,0,224,0,0,0,0,0,/,,,암수,암79
JADON,2-10,,2026-08-15,139,0,0,0,0,0,139,0,0,0,0,0,/,,,암,
JADON,2-11,,2026-08-15,140,0,0,0,0,0,140,0,0,0,0,0,/,,,수,
JADON,2-12,,2026-08-15,131,0,0,0,0,0,131,0,0,0,0,0,7-23,2026-07-23,5,암,
JADON,2-13,,2026-08-15,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암,암68
JADON,2-14,,2026-08-15,132,0,0,0,0,0,132,0,0,0,0,0,/,,,암,
JADON,2-2,,2026-08-15,140,0,0,0,0,0,140,0,0,0,0,0,7-9,2026-06-18,5,암,
JADON,2-3,,2026-08-15,124,0,0,0,0,0,124,0,0,0,0,0,/,,,암수,암57
JADON,2-4,,2026-08-15,139,0,0,0,0,1,138,0,0,0,0,0,/,,,수,
JADON,2-5,,2026-08-15,137,0,0,0,0,0,137,0,0,0,0,0,/,,,암,
JADON,2-6,,2026-08-15,152,0,0,0,0,0,152,0,0,0,0,0,/,,,수,
JADON,2-7,,2026-08-15,139,0,0,0,0,0,139,0,0,0,0,0,7-16,2026-06-25,5.4,암,
JADON,2-8,,2026-08-15,129,0,0,0,0,0,129,0,0,0,0,0,/,,,암수,암68
JADON,2-9,,2026-08-15,140,0,0,0,0,1,139,0,0,0,0,0,/,,,수,
JONGBU,,BOAR,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,CAND_F,2026-08-15,26,8,0,0,0,0,34,0,0,0,0,0,,,,,
JONGBU,,PREG,2026-08-15,263,0,0,0,0,0,263,0,0,0,0,0,,,,,
JONGBU,,STAY_L,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,STAY_S,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,WEAN_PIG,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
SUNCHI,,CAND_F,2026-08-15,163,0,8,0,0,0,155,0,0,0,0,0,,,,,
SUNCHI,,CAND_M,2026-08-15,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
SUNCHI,,PREG,2026-08-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
SUNCHI,,STAY,2026-08-15,8,1,0,0,0,0,9,0,0,0,0,0,,,,,
SUNCHI,,WEAN_SOW,2026-08-15,60,0,0,0,0,0,60,0,0,0,0,0,,,,,
BUNMAN1,1-1,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-1,SUCK,2026-08-16,143,0,0,0,0,0,143,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-10,FARROW_WAIT,2026-08-16,0,2,0,2,0,0,0,0,0,0,0,0,,,,,
BUNMAN1,1-10,LACT_SOW,2026-08-16,9,2,0,0,0,0,11,0,0,0,0,0,,,,,
BUNMAN1,1-10,SUCK,2026-08-16,108,24,0,0,0,2,130,0,0,0,0,0,,,,,
BUNMAN1,1-2,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-2,SUCK,2026-08-16,117,0,0,0,0,3,114,0,0,0,0,0,,,,,
BUNMAN1,1-3,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-3,SUCK,2026-08-16,122,0,0,0,0,0,122,0,0,0,0,0,,,,,
BUNMAN1,1-4,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-4,SUCK,2026-08-16,119,0,0,0,0,0,119,0,0,0,0,0,,,,,
BUNMAN1,1-5,LACT_SOW,2026-08-16,6,0,0,0,0,0,6,0,0,0,0,0,,,,,
BUNMAN1,1-5,SUCK,2026-08-16,68,0,0,0,0,1,67,0,0,0,0,0,,,,,
BUNMAN1,1-6,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-6,SUCK,2026-08-16,135,0,0,0,0,0,135,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-7,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-7,SUCK,2026-08-16,142,0,0,0,0,0,142,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-8,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-8,SUCK,2026-08-16,150,0,0,0,0,0,150,0,0,0,0,0,,,,,
BUNMAN1,1-9,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-9,SUCK,2026-08-16,153,0,0,0,0,2,151,0,0,0,0,0,,,,,
BUNMAN2,2-1,FARROW_WAIT,2026-08-16,0,12,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-10,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-10,SUCK,2026-08-16,126,0,0,0,0,0,126,0,0,0,0,0,,,,,
BUNMAN2,2-11,FARROW_WAIT,2026-08-16,0,12,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-2,FARROW_WAIT,2026-08-16,0,12,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-3,FARROW_WAIT,2026-08-16,0,12,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-4,FARROW_WAIT,2026-08-16,0,11,0,0,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-5,FARROW_WAIT,2026-08-16,0,12,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-26,,,,
BUNMAN2,2-6,SUCK,2026-08-16,129,0,0,0,0,0,129,0,0,0,0,0,2026-07-26,,,,
BUNMAN2,2-7,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-7,SUCK,2026-08-16,135,0,0,0,0,1,134,0,0,0,0,0,,,,,
BUNMAN2,2-8,LACT_SOW,2026-08-16,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
BUNMAN2,2-8,SUCK,2026-08-16,139,0,0,0,0,0,139,0,0,0,0,0,,,,,
BUNMAN2,2-9,LACT_SOW,2026-08-16,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-9,SUCK,2026-08-16,120,0,0,0,0,0,120,0,0,0,0,0,,,,,
IMSIN1,,CAND_F,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN1,,PREG,2026-08-16,352,62,73,0,0,0,341,0,0,0,0,0,,,,,
IMSIN1,,STAY_S,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,CAND_F,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,PREG,2026-08-16,359,0,0,0,0,0,359,0,0,0,0,0,,,,,
IMSIN2,,STAY_S,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JADON,1-1,,2026-08-16,131,0,0,0,0,0,131,0,0,0,0,0,2026-07-23,2026-07-02,5,암,
JADON,1-10,,2026-08-16,132,0,0,0,0,0,132,0,0,0,0,0,/,,,암,
JADON,1-11,,2026-08-16,132,0,0,0,0,0,132,0,0,0,0,0,,,,암,
JADON,1-12,,2026-08-16,134,0,0,0,0,0,134,0,0,0,0,0,/,,,수,암55
JADON,1-13,,2026-08-16,220,0,0,0,0,0,220,0,0,0,0,0,8-13,2026-07-23,4.92,암,
JADON,1-14,,2026-08-16,223,0,0,0,0,0,223,0,0,0,0,0,/,,,수,
JADON,1-2,,2026-08-16,130,0,0,0,0,0,130,0,0,0,0,0,/,,,수,
JADON,1-3,,2026-08-16,140,0,0,0,0,0,140,0,0,0,0,0,7-30,2026-07-09,4.8,수,
JADON,1-4,,2026-08-16,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암수,수44
JADON,1-5,,2026-08-16,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암,
JADON,1-6,,2026-08-16,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암,
JADON,1-7,,2026-08-16,131,0,0,0,0,0,131,0,0,0,0,0,/,,,수,
JADON,1-8,,2026-08-16,132,0,0,0,0,0,132,0,0,0,0,0,8-6,2026-07-16,4.9,수,
JADON,1-9,,2026-08-16,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암수,암42
JADON,2-1,,2026-08-16,224,0,0,0,0,0,224,0,0,0,0,0,/,,,암수,암79
JADON,2-10,,2026-08-16,139,0,0,0,0,0,139,0,0,0,0,0,/,,,암,
JADON,2-11,,2026-08-16,140,0,0,0,0,0,140,0,0,0,0,0,/,,,수,
JADON,2-12,,2026-08-16,131,0,0,0,0,0,131,0,0,0,0,0,7-23,2026-07-23,5,암,
JADON,2-13,,2026-08-16,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암,암68
JADON,2-14,,2026-08-16,132,0,0,0,0,0,132,0,0,0,0,0,/,,,암,
JADON,2-2,,2026-08-16,140,0,0,0,0,0,140,0,0,0,0,0,7-9,2026-06-18,5,암,
JADON,2-3,,2026-08-16,124,0,0,0,0,0,124,0,0,0,0,0,/,,,암수,암57
JADON,2-4,,2026-08-16,138,0,0,0,0,0,138,0,0,0,0,0,/,,,수,
JADON,2-5,,2026-08-16,137,0,0,0,0,0,137,0,0,0,0,0,/,,,암,
JADON,2-6,,2026-08-16,152,0,0,0,0,1,151,0,0,0,0,0,/,,,수,
JADON,2-7,,2026-08-16,139,0,0,0,0,0,139,0,0,0,0,0,7-16,2026-06-25,5.4,암,
JADON,2-8,,2026-08-16,129,0,0,0,0,0,129,0,0,0,0,0,/,,,암수,암68
JADON,2-9,,2026-08-16,139,0,0,0,0,0,139,0,0,0,0,0,/,,,수,
JONGBU,,BOAR,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,CAND_F,2026-08-16,34,0,0,0,0,0,34,0,0,0,0,0,,,,,
JONGBU,,PREG,2026-08-16,263,0,62,0,0,0,201,0,0,0,0,0,,,,,
JONGBU,,STAY_L,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,STAY_S,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JONGBU,,WEAN_PIG,2026-08-16,0,54,0,0,0,0,54,0,0,0,0,0,,,,,
SUNCHI,,CAND_F,2026-08-16,155,0,0,0,0,0,155,0,0,0,0,0,,,,,
SUNCHI,,CAND_M,2026-08-16,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
SUNCHI,,PREG,2026-08-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
SUNCHI,,STAY,2026-08-16,9,0,0,0,0,0,9,0,0,0,0,0,,,,,
SUNCHI,,WEAN_SOW,2026-08-16,60,0,54,0,0,0,6,0,0,0,0,0,,,,,
BUNMAN1,1-1,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-1,SUCK,2026-08-17,143,0,0,0,0,0,143,0,0,0,0,0,2026-08-12,,,,
BUNMAN1,1-10,LACT_SOW,2026-08-17,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
BUNMAN1,1-10,SUCK,2026-08-17,130,0,0,0,0,0,130,0,0,0,0,0,,,,,
BUNMAN1,1-2,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-2,SUCK,2026-08-17,114,0,0,0,0,0,114,0,0,0,0,0,,,,,
BUNMAN1,1-3,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-3,SUCK,2026-08-17,122,0,0,0,0,0,122,0,0,0,0,0,,,,,
BUNMAN1,1-4,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-4,SUCK,2026-08-17,119,0,0,0,0,1,118,0,0,0,0,0,,,,,
BUNMAN1,1-5,LACT_SOW,2026-08-17,6,0,0,0,0,0,6,0,0,0,0,0,,,,,
BUNMAN1,1-5,SUCK,2026-08-17,67,0,0,0,0,0,67,0,0,0,0,0,,,,,
BUNMAN1,1-6,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-6,SUCK,2026-08-17,135,0,0,0,0,0,135,0,0,0,0,0,2026-07-09,,,,
BUNMAN1,1-7,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-7,SUCK,2026-08-17,142,0,0,0,0,0,142,0,0,0,0,0,2026-07-12,,,,
BUNMAN1,1-8,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-8,SUCK,2026-08-17,150,0,0,0,0,3,147,0,0,0,0,0,,,,,
BUNMAN1,1-9,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN1,1-9,SUCK,2026-08-17,151,0,0,0,0,0,151,0,0,0,0,0,,,,,
BUNMAN2,2-1,FARROW_WAIT,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-10,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-10,SUCK,2026-08-17,126,0,0,0,0,0,126,0,0,0,0,0,,,,,
BUNMAN2,2-11,FARROW_WAIT,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-2,FARROW_WAIT,2026-08-17,12,0,0,1,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-2,LACT_SOW,2026-08-17,0,12,0,0,0,0,1,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-2,SUCK,2026-08-17,0,0,0,0,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-3,FARROW_WAIT,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-4,FARROW_WAIT,2026-08-17,11,0,0,0,0,0,11,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-5,FARROW_WAIT,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-08-16,,,,
BUNMAN2,2-6,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,2026-07-26,,,,
BUNMAN2,2-6,SUCK,2026-08-17,129,0,0,0,0,1,128,0,0,0,0,0,2026-07-26,,,,
BUNMAN2,2-7,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-7,SUCK,2026-08-17,134,0,0,0,0,0,134,0,0,0,0,0,,,,,
BUNMAN2,2-8,LACT_SOW,2026-08-17,11,0,0,0,0,0,11,0,0,0,0,0,,,,,
BUNMAN2,2-8,SUCK,2026-08-17,139,0,0,0,0,0,139,0,0,0,0,0,,,,,
BUNMAN2,2-9,LACT_SOW,2026-08-17,12,0,0,0,0,0,12,0,0,0,0,0,,,,,
BUNMAN2,2-9,SUCK,2026-08-17,120,0,0,0,0,0,120,0,0,0,0,0,,,,,
IMSIN1,,CAND_F,2026-08-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN1,,PREG,2026-08-17,341,0,0,2,0,0,339,0,0,0,0,2,,,,,
IMSIN1,,STAY_S,2026-08-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,CAND_F,2026-08-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMSIN2,,PREG,2026-08-17,359,0,0,0,0,0,359,0,0,0,0,0,,,,,
IMSIN2,,STAY_S,2026-08-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JADON,1-1,,2026-08-17,131,0,0,0,0,0,131,0,0,0,0,0,2026-07-23,2026-07-02,5,암,
JADON,1-10,,2026-08-17,132,0,0,0,0,0,132,0,0,0,0,0,/,,,암,
JADON,1-11,,2026-08-17,132,0,0,0,0,0,132,0,0,0,0,0,,,,암,
JADON,1-12,,2026-08-17,134,0,0,0,0,0,134,0,0,0,0,0,/,,,수,암55
JADON,1-13,,2026-08-17,220,0,0,0,0,0,220,0,0,0,0,0,8-13,2026-07-23,4.92,암,
JADON,1-14,,2026-08-17,223,0,0,0,0,0,223,0,0,0,0,0,/,,,수,
JADON,1-2,,2026-08-17,130,0,0,0,0,0,130,0,0,0,0,0,/,,,수,
JADON,1-3,,2026-08-17,140,0,0,0,0,0,140,0,0,0,0,0,7-30,2026-07-09,4.8,수,
JADON,1-4,,2026-08-17,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암수,수44
JADON,1-5,,2026-08-17,140,0,0,0,0,0,140,0,0,0,0,0,/,,,암,
JADON,1-6,,2026-08-17,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암,
JADON,1-7,,2026-08-17,131,0,0,0,0,0,131,0,0,0,0,0,/,,,수,
JADON,1-8,,2026-08-17,132,0,0,0,0,0,132,0,0,0,0,0,8-6,2026-07-16,4.9,수,
JADON,1-9,,2026-08-17,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암수,암42
JADON,2-1,,2026-08-17,224,0,0,0,0,0,224,0,0,0,0,0,/,,,암수,암79
JADON,2-10,,2026-08-17,139,0,0,0,0,0,139,0,0,0,0,0,/,,,암,
JADON,2-11,,2026-08-17,140,12,0,0,0,0,152,0,0,0,0,0,/,,,수,
JADON,2-12,,2026-08-17,131,0,0,0,0,0,130,0,0,0,0,0,7-23,2026-07-23,5,암,
JADON,2-13,,2026-08-17,130,0,0,0,0,0,130,0,0,0,0,0,/,,,암,암68
JADON,2-14,,2026-08-17,132,0,0,0,0,0,132,0,0,0,0,0,/,,,암,
JADON,2-2,,2026-08-17,140,0,139,1,0,0,0,0,0,0,0,0,7-9,2026-06-18,5,암,
JADON,2-3,,2026-08-17,124,0,120,4,0,0,0,0,0,0,0,0,/,,,암수,
JADON,2-4,,2026-08-17,138,0,138,0,0,0,0,0,0,0,0,0,/,,,수,
JADON,2-5,,2026-08-17,137,0,136,1,0,0,0,0,0,0,0,0,/,,,암,
